Date,Mkt-RF,SMB,HML,RF
-1--0-08--,1.5,-0.77,0.4,0.0
-1--0-08--,1.44,-0.39,0.16,0.0
-1--0-08--,-1.48,0.44,0.91,0.0
-1--0-08--,0.3,0.59,0.05,0.0
-1--0-08--,5.06,-1.82,0.52,0.0
-1--0-08--,-0.61,-0.44,0.02,0.0
-1--1-08--,1.3,0.02,-0.26,0.0
-1--1-08--,-0.25,0.1,-0.22,0.0
-1--1-08--,-0.96,1.11,-0.27,0.0
-1--1-08--,0.84,-0.23,-0.11,0.0
-1--1-08--,3.56,-0.64,0.18,0.0
-1--1-08--,1.02,0.56,-0.18,0.0
-1--1-08--,-1.83,0.25,-0.25,0.0
-1--1-08--,-0.82,0.31,-0.42,0.0
-1--2-08--,-1.36,0.46,-0.17,0.0
-1--2-08--,-0.58,0.01,-0.21,0.0
-1--2-08--,0.06,0.08,-0.09,0.0
-1--2-08--,0.16,0.04,0.17,0.0
-1--2-08--,0.33,0.23,-0.03,0.0
-1--2-08--,0.37,-0.38,0.35,0.0
-1--3-08--,2.16,0.06,0.24,0.0
-1--3-08--,0.72,0.46,0.02,0.0
-0--0-09--,0.14,-0.01,-0.01,0.0
-0--0-09--,2.14,-1.18,-0.42,0.0
-0--0-09--,0.03,-0.08,-0.76,0.0
-0--0-09--,0.95,0.24,0.11,0.0
-0--0-09--,-1.35,0.56,-0.02,0.0
-0--0-09--,-0.03,0.2,0.03,0.0
-0--0-09--,-1.82,0.22,-0.35,0.0
-0--1-09--,-1.95,0.67,0.02,0.0
-0--1-09--,-1.49,0.12,-0.47,0.0
-0--1-09--,-2.74,1.18,-0.53,0.0
-0--1-09--,-0.81,0.83,-1.1,0.0
-0--1-09--,1.22,-0.11,-0.3,0.0
-0--1-09--,-0.85,0.37,-0.68,0.0
-0--2-09--,-3.8,0.49,-0.93,0.0
-0--2-09--,1.86,-0.37,0.21,0.0
-0--2-09--,-0.92,0.15,-0.14,0.0
-0--2-09--,-0.34,-0.32,-0.18,0.0
-0--2-09--,1.57,-0.83,0.49,0.0
-0--2-09--,1.17,-0.05,0.27,0.0
-0--2-09--,2.31,-1.08,1.01,0.0
-0--2-09--,-2.23,0.65,-0.76,0.0
-0--3-09--,-1.67,0.6,-0.37,0.0
-0--0-09--,-1.05,0.93,-0.41,0.0
-0--0-09--,1.64,-1.0,-0.97,0.0
-0--0-09--,0.29,-0.39,0.27,0.0
-0--0-09--,0.34,-0.38,-0.74,0.0
-0--0-09--,2.4,-0.73,0.35,0.0
-0--0-09--,0.34,-0.62,0.14,0.0
-0--1-09--,-3.26,1.37,-0.41,0.0
-0--1-09--,0.18,-0.14,0.22,0.0
-0--1-09--,-0.8,0.43,-0.73,0.0
-0--1-09--,-0.19,0.46,-0.41,0.0
-0--1-09--,-0.52,0.51,-0.08,0.0
-0--1-09--,-3.91,1.19,-0.84,0.0
-0--1-09--,-0.75,-0.4,-0.54,0.0
-0--1-09--,-0.1,-0.23,-0.48,0.0
-0--2-09--,-1.49,0.73,-0.94,0.0
-0--2-09--,-2.53,0.08,0.13,0.0
-0--2-09--,1.44,-1.03,0.14,0.0
-0--2-09--,-0.85,-0.14,0.02,0.0
-0--2-09--,-0.12,-0.74,1.13,0.0
-0--2-09--,-1.24,1.15,-0.34,0.0
-0--0-09--,-4.61,1.32,-0.12,0.0
-0--0-09--,-1.2,-0.19,-0.91,0.0
-0--0-09--,2.66,-0.75,-0.21,0.0
-0--0-09--,-3.06,1.27,-0.8,0.0
-0--0-09--,-0.54,0.17,-0.92,0.0
-0--0-09--,-1.25,-0.56,-0.22,0.0
-0--1-09--,4.59,-2.48,1.14,0.0
-0--1-09--,1.3,-0.19,0.29,0.0
-0--1-09--,1.93,-0.11,0.24,0.0
-0--1-09--,1.07,-0.13,0.09,0.0
-0--1-09--,0.99,-0.48,0.6,0.0
-0--1-09--,1.8,-0.11,0.19,0.0
-0--1-09--,2.51,0.13,1.62,0.0
-0--1-09--,0.56,0.33,-0.02,0.0
-0--2-09--,-1.25,-0.17,-0.2,0.0
-0--2-09--,4.89,-1.35,1.07,0.0
-0--2-09--,-0.99,-0.08,-0.52,0.0
-0--2-09--,0.86,0.65,0.36,0.0
-0--2-09--,1.54,0.31,0.0,0.0
-0--2-09--,-1.84,0.44,-0.1,0.0
-0--3-09--,-3.54,1.49,-1.49,0.0
-0--3-09--,1.22,-1.08,0.22,0.0
-0--0-09--,1.7,-0.4,0.8,0.0
-0--0-09--,4.13,-0.84,0.87,0.0
-0--0-09--,0.33,0.24,0.34,0.0
-0--0-09--,-0.79,0.12,-0.3,0.0
-0--0-09--,-1.73,0.26,-0.02,0.0
-0--0-09--,0.53,0.06,-0.21,0.0
-0--0-09--,2.59,0.15,1.26,0.0
-0--1-09--,0.12,-0.04,-0.01,0.0
-0--1-09--,0.72,-0.03,0.74,0.0
-0--1-09--,-0.51,0.29,-0.22,0.0
-0--1-09--,0.29,0.59,0.24,0.0
-0--1-09--,1.16,0.06,-0.11,0.0
-0--1-09--,0.61,0.04,0.45,0.0
-0--2-09--,-3.33,1.18,-1.11,0.0
-0--2-09--,0.83,0.04,0.15,0.0
-0--2-09--,0.21,0.33,0.09,0.0
-0--2-09--,1.06,-0.36,-0.13,0.0
-0--2-09--,1.84,-0.25,-0.01,0.0
-0--2-09--,-0.91,-0.01,-0.69,0.0
-0--2-09--,-0.66,0.35,-0.02,0.0
-0--2-09--,2.13,-0.03,0.2,0.0
-0--3-09--,0.72,-0.32,0.27,0.0
-0--0-09--,0.54,-0.28,-0.34,0.0
-0--0-09--,2.94,-0.42,0.76,0.0
-0--0-09--,-0.06,0.33,-0.04,0.0
-0--0-09--,1.45,-0.71,0.99,0.0
-0--0-09--,-0.27,0.28,-0.11,0.0
-0--0-09--,2.73,-0.12,1.29,0.0
-0--1-09--,-1.52,0.96,-0.88,0.0
-0--1-09--,-0.03,-0.02,-0.6,0.0
-0--1-09--,-2.14,0.35,-0.88,0.0
-0--1-09--,0.26,-0.15,0.06,0.0
-0--1-09--,-0.35,0.65,-0.1,0.0
-0--1-09--,1.96,-0.8,0.61,0.0
-0--1-09--,1.28,-0.05,-0.02,0.0
-0--2-09--,0.85,0.3,-0.25,0.0
-0--2-09--,-1.17,0.75,-0.02,0.0
-0--2-09--,0.15,-0.1,-0.01,0.0
-0--2-09--,0.23,0.26,-0.06,0.0
-0--2-09--,1.44,0.14,0.11,0.0
-0--2-09--,-0.73,0.07,0.02,0.0
-0--2-09--,0.37,-0.21,-0.27,0.0
-0--2-09--,1.7,0.22,-0.1,0.0
-0--0-09--,2.34,-0.23,-0.23,0.0
-0--0-09--,0.81,0.49,-0.1,0.0
-0--0-09--,-1.82,1.09,-0.47,0.0
-0--0-09--,0.47,0.01,0.37,0.0
-0--0-09--,-0.61,-0.26,-0.51,0.0
-0--0-09--,-0.45,0.06,0.2,0.0
-0--0-09--,0.84,0.09,-0.09,0.0
-0--1-09--,0.34,0.0,-0.14,0.0
-0--1-09--,1.17,-0.08,0.04,0.0
-0--1-09--,-0.47,0.09,-0.1,0.0
-0--1-09--,-2.52,0.99,-0.13,0.0
-0--1-09--,-0.95,-0.19,-0.2,0.0
-0--1-09--,-0.36,0.78,-0.22,0.0
-0--1-09--,0.06,-0.42,0.06,0.0
-0--1-09--,0.83,-0.35,-0.26,0.0
-0--2-09--,-2.59,0.84,0.05,0.0
-0--2-09--,0.17,-0.62,-0.03,0.0
-0--2-09--,0.74,-0.35,0.24,0.0
-0--2-09--,1.32,0.51,-0.36,0.0
-0--2-09--,0.52,0.9,0.16,0.0
-0--2-09--,0.66,-0.91,0.04,0.0
-0--3-09--,-0.62,0.35,0.13,0.0
-0--0-09--,1.03,0.04,0.28,0.0
-0--0-09--,-2.45,0.91,-0.6,0.0
-0--0-09--,-0.19,-0.04,0.04,0.0
-0--0-09--,-0.6,0.04,-0.91,0.0
-0--0-09--,-1.33,0.46,-0.05,0.0
-0--0-09--,-0.75,-0.09,-1.16,0.0
-0--0-09--,0.64,-0.5,0.42,0.0
-0--1-09--,-0.66,0.58,-0.3,0.0
-0--1-09--,1.33,-1.43,0.38,0.0
-0--1-09--,1.04,-0.05,0.95,0.0
-0--1-09--,2.72,-0.65,0.93,0.0
-0--1-09--,0.86,-0.08,0.23,0.0
-0--1-09--,0.16,-0.14,-0.05,0.0
-0--2-09--,1.51,-0.24,0.7,0.0
-0--2-09--,0.77,-0.1,0.03,0.0
-0--2-09--,0.2,0.35,0.05,0.0
-0--2-09--,1.48,-0.54,0.77,0.0
-0--2-09--,0.55,0.15,0.41,0.0
-0--2-09--,0.51,0.02,0.66,0.0
-0--2-09--,-0.43,0.41,-0.37,0.0
-0--2-09--,-0.49,-0.07,-0.32,0.0
-0--3-09--,1.51,-0.57,0.85,0.0
-0--3-09--,1.01,0.18,0.81,0.0
-0--0-09--,1.72,-0.27,1.42,0.0
-0--0-09--,0.13,0.28,0.24,0.0
-0--0-09--,-0.41,0.08,0.57,0.0
-0--0-09--,-0.3,-0.29,0.46,0.0
-0--0-09--,0.21,-0.27,0.24,0.0
-0--1-09--,-0.27,0.53,0.33,0.0
-0--1-09--,-0.81,0.53,-0.72,0.0
-0--1-09--,0.84,-0.1,0.11,0.0
-0--1-09--,1.24,0.09,1.01,0.0
-0--1-09--,-0.74,0.15,0.03,0.0
-0--1-09--,-2.6,0.46,-1.13,0.0
-0--1-09--,1.09,-0.16,0.5,0.0
-0--1-09--,0.46,0.1,-0.28,0.0
-0--2-09--,1.27,-0.24,0.6,0.0
-0--2-09--,1.5,-0.46,0.42,0.0
-0--2-09--,0.69,0.09,0.54,0.0
-0--2-09--,0.2,0.08,0.29,0.0
-0--2-09--,-0.17,0.3,0.12,0.0
-0--2-09--,0.19,0.02,-0.03,0.0
-0--2-09--,0.26,-0.18,0.49,0.0
-0--3-09--,-0.61,0.09,-0.71,0.0
-0--0-09--,-1.86,0.49,-0.73,0.0
-0--0-09--,-0.42,0.12,-0.98,0.0
-0--0-09--,0.47,0.24,0.56,0.0
-0--0-09--,1.18,-0.29,0.56,0.0
-0--0-09--,0.77,-0.12,0.38,0.0
-0--0-09--,1.13,0.21,0.06,0.0
-0--0-09--,0.87,0.1,0.52,0.0
-0--1-09--,0.97,0.15,0.09,0.0
-0--1-09--,0.27,0.15,0.05,0.0
-0--1-09--,-0.07,-0.11,-0.27,0.0
-0--1-09--,0.48,0.19,0.41,0.0
-0--1-09--,1.49,-0.21,0.77,0.0
-0--1-09--,0.19,-0.1,0.1,0.0
-0--1-09--,-0.24,0.23,-0.24,0.0
-0--2-09--,-0.62,0.06,-0.61,0.0
-0--2-09--,1.06,0.0,0.71,0.0
-0--2-09--,-0.54,0.17,-0.18,0.0
-0--2-09--,-1.3,0.26,-0.64,0.0
-0--2-09--,-0.39,0.37,-0.26,0.0
-0--2-09--,0.9,-0.51,0.32,0.0
-0--2-09--,-0.03,-0.01,0.18,0.0
-0--3-09--,0.14,0.13,-0.2,0.0
-1--0-09--,-2.29,0.26,-0.78,0.0
-1--0-09--,-1.17,-0.02,-0.58,0.0
-1--0-09--,1.07,-0.18,0.49,0.0
-1--0-09--,1.86,-0.22,0.74,0.0
-1--0-09--,0.32,0.27,0.47,0.0
-1--0-09--,1.29,-0.27,0.43,0.0
-1--0-09--,-0.02,0.2,0.11,0.0
-1--1-09--,0.62,-0.21,0.32,0.0
-1--1-09--,-0.13,0.41,-0.06,0.0
-1--1-09--,1.67,-0.48,0.58,0.0
-1--1-09--,0.24,-0.1,-0.29,0.0
-1--1-09--,-0.74,0.14,-0.55,0.0
-1--1-09--,1.18,-0.21,0.11,0.0
-1--2-09--,-0.5,-0.07,-0.12,0.0
-1--2-09--,-0.11,-0.09,-0.25,0.0
-1--2-09--,-0.01,0.02,0.05,0.0
-1--2-09--,-0.96,-0.1,-0.24,0.0
-1--2-09--,-1.31,0.31,-0.89,0.0
-1--2-09--,-0.69,-0.32,-0.96,0.0
-1--2-09--,-2.16,-0.18,-1.12,0.0
-1--2-09--,1.75,-0.65,1.19,0.0
-1--3-09--,-1.86,1.0,-0.74,0.0
-1--0-09--,0.2,-0.52,-0.25,0.0
-1--0-09--,-0.27,0.56,-0.16,0.0
-1--0-09--,1.02,-0.63,0.47,0.0
-1--0-09--,0.98,-0.07,0.08,0.0
-1--0-09--,0.32,-0.1,-0.08,0.0
-1--0-09--,2.18,-0.81,0.78,0.0
-1--1-09--,-0.06,-0.17,-0.28,0.0
-1--1-09--,0.41,-0.22,0.36,0.0
-1--1-09--,-0.93,-0.46,-0.31,0.0
-1--1-09--,0.65,0.16,-0.11,0.0
-1--1-09--,1.47,0.03,0.25,0.0
-1--1-09--,-0.45,-0.25,-0.18,0.0
-1--1-09--,0.01,-0.23,0.03,0.0
-1--1-09--,-1.44,0.08,-0.44,0.0
-1--2-09--,-0.63,0.37,-0.39,0.0
-1--2-09--,1.59,-0.38,0.26,0.0
-1--2-09--,-0.4,-0.03,-0.37,0.0
-1--2-09--,1.11,-0.33,-0.02,0.0
-1--2-09--,-1.51,0.64,-0.83,0.0
-1--2-09--,-0.89,-0.28,-0.13,0.0
-1--3-09--,0.31,0.25,0.05,0.0
-1--0-09--,1.97,-0.21,0.46,0.0
-1--0-09--,0.14,0.24,-0.03,0.0
-1--0-09--,-0.24,0.04,0.16,0.0
-1--0-09--,-0.28,-0.05,0.23,0.0
-1--0-09--,0.03,0.37,-0.02,0.0
-1--0-09--,-1.23,0.36,-0.33,0.0
-1--0-09--,-0.19,0.18,-0.43,0.0
-1--1-09--,0.39,-0.58,-0.02,0.0
-1--1-09--,0.11,-0.11,0.2,0.0
-1--1-09--,0.81,-0.03,0.42,0.0
-1--1-09--,-0.68,0.05,-0.21,0.0
-1--1-09--,0.6,-0.23,0.61,0.0
-1--1-09--,-1.53,0.49,-0.31,0.0
-1--1-09--,0.06,0.32,-0.45,0.0
-1--2-09--,0.56,-0.47,0.11,0.0
-1--2-09--,0.47,-0.16,0.06,0.0
-1--2-09--,0.6,0.27,0.07,0.0
-1--2-09--,0.55,-0.1,0.15,0.0
-1--2-09--,0.07,0.05,0.0,0.0
-1--2-09--,0.23,-0.11,-0.07,0.0
-1--2-09--,0.08,0.12,0.06,0.0
-1--3-09--,-0.29,0.23,-0.09,0.0
-1--3-09--,-0.33,0.05,0.21,0.0
-0--0-10--,0.07,0.01,0.02,0.0
-0--0-10--,1.69,0.2,0.71,0.0
-0--0-10--,0.33,0.04,0.82,0.0
-0--0-10--,0.38,0.04,0.47,0.0
-0--0-10--,-0.21,0.21,0.46,0.0
-0--0-10--,0.8,0.2,0.38,0.0
-0--1-10--,0.43,0.24,-0.08,0.0
-0--1-10--,-0.68,0.12,-0.48,0.0
-0--1-10--,0.37,0.07,-0.07,0.0
-0--1-10--,0.58,0.13,0.27,0.0
-0--1-10--,-1.02,0.41,-0.23,0.0
-0--1-10--,0.19,-0.08,-0.07,0.0
-0--1-10--,0.32,-0.05,-0.2,0.0
-0--2-10--,-1.57,0.28,-0.47,0.0
-0--2-10--,-1.23,0.33,-0.6,0.0
-0--2-10--,-1.46,0.46,-0.43,0.0
-0--2-10--,-0.05,0.03,0.12,0.0
-0--2-10--,-0.54,-0.32,-0.47,0.0
-0--2-10--,-0.44,0.14,-0.47,0.0
-0--2-10--,-0.82,0.34,0.15,0.0
-0--2-10--,-0.86,-0.17,0.15,0.0
-0--0-10--,1.03,-0.66,0.47,0.0
-0--0-10--,1.23,-0.34,0.58,0.0
-0--0-10--,-0.56,0.26,-0.25,0.0
-0--0-10--,-2.66,0.87,-0.88,0.0
-0--0-10--,-1.13,0.12,-0.48,0.0
-0--0-10--,-0.46,-0.36,-0.25,0.0
-0--0-10--,1.19,-0.21,0.44,0.0
-0--1-10--,-0.04,0.02,0.36,0.0
-0--1-10--,0.81,0.42,-0.28,0.0
-0--1-10--,-0.16,0.54,-0.28,0.0
-0--1-10--,-0.14,-0.12,-0.01,0.0
-0--1-10--,1.64,-0.53,0.48,0.0
-0--1-10--,0.42,-0.24,0.33,0.0
-0--1-10--,0.2,-0.16,-0.09,0.0
-0--1-10--,0.23,-0.18,0.09,0.0
-0--2-10--,0.27,0.19,0.44,0.0
-0--2-10--,-1.09,0.45,-0.59,0.0
-0--2-10--,0.35,-0.2,-0.06,0.0
-0--2-10--,-0.52,0.48,-0.17,0.0
-0--2-10--,0.76,-0.34,0.35,0.0
-0--0-10--,0.9,0.18,0.13,0.0
-0--0-10--,0.76,0.05,0.27,0.0
-0--0-10--,0.66,-0.15,0.45,0.0
-0--0-10--,-0.3,-0.01,-0.04,0.0
-0--0-10--,1.36,-0.24,0.49,0.0
-0--0-10--,0.34,0.0,0.21,0.0
-0--0-10--,0.01,0.23,-0.16,0.0
-0--1-10--,0.54,-0.13,0.55,0.0
-0--1-10--,0.27,0.14,-0.06,0.0
-0--1-10--,0.46,-0.05,0.24,0.0
-0--1-10--,-0.43,0.24,-0.31,0.0
-0--1-10--,0.94,-0.31,0.42,0.0
-0--1-10--,0.72,-0.09,0.33,0.0
-0--1-10--,-0.52,0.11,-0.59,0.0
-0--1-10--,-0.51,-0.05,-0.14,0.0
-0--2-10--,0.28,0.29,-0.15,0.0
-0--2-10--,0.48,0.03,0.33,0.0
-0--2-10--,-1.0,-0.23,0.18,0.0
-0--2-10--,0.01,-0.33,0.14,0.0
-0--2-10--,0.46,0.04,0.44,0.0
-0--2-10--,0.73,-0.01,0.29,0.0
-0--3-10--,0.0,0.22,-0.18,0.0
-0--3-10--,-0.06,-0.15,0.08,0.0
-0--0-10--,1.1,-0.27,0.61,0.0
-0--0-10--,-0.27,-0.03,0.02,0.0
-0--0-10--,0.61,0.5,0.39,0.0
-0--0-10--,0.2,0.27,0.12,0.0
-0--0-10--,-0.33,0.46,0.09,0.0
-0--0-10--,-0.21,0.24,-0.2,0.0
-0--0-10--,1.13,-0.27,0.26,0.0
-0--1-10--,0.36,0.11,0.2,0.0
-0--1-10--,-0.12,0.05,-0.14,0.0
-0--1-10--,1.03,0.2,0.75,0.0
-0--1-10--,0.16,0.23,0.14,0.0
-0--1-10--,-1.36,0.64,-0.82,0.0
-0--1-10--,-0.47,-0.43,-0.39,0.0
-0--2-10--,0.8,0.03,0.48,0.0
-0--2-10--,-0.12,0.65,0.02,0.0
-0--2-10--,-0.56,0.59,-0.01,0.0
-0--2-10--,0.77,0.09,0.36,0.0
-0--2-10--,0.33,0.08,0.26,0.0
-0--2-10--,-2.42,0.84,-0.94,0.0
-0--2-10--,-0.51,-0.35,0.04,0.0
-0--2-10--,1.16,0.0,-0.01,0.0
-0--3-10--,-0.7,0.11,-0.4,0.0
-0--0-10--,0.37,0.06,0.13,0.0
-0--0-10--,-2.71,0.31,-1.06,0.0
-0--0-10--,-1.2,-0.25,-0.5,0.0
-0--0-10--,-2.66,0.56,-0.85,0.0
-0--0-10--,-2.14,-0.53,-0.39,0.0
-0--1-10--,4.45,-1.06,1.68,0.0
-0--1-10--,-0.48,0.59,-0.33,0.0
-0--1-10--,1.08,0.3,0.12,0.0
-0--1-10--,-0.43,0.42,0.05,0.0
-0--1-10--,-2.47,0.86,-0.77,0.0
-0--1-10--,-0.49,-0.67,-0.48,0.0
-0--1-10--,-0.8,-0.57,-0.2,0.0
-0--1-10--,-0.95,-0.22,-0.4,0.0
-0--2-10--,-2.75,-0.06,-0.51,0.0
-0--2-10--,0.63,-0.46,0.78,0.0
-0--2-10--,-0.87,0.39,-0.47,0.0
-0--2-10--,-1.41,-0.23,-0.68,0.0
-0--2-10--,0.29,0.23,0.61,0.0
-0--2-10--,3.32,-0.38,1.02,0.0
-0--2-10--,-0.66,0.55,-0.42,0.0
-0--3-10--,0.22,0.23,0.21,0.0
-0--0-10--,-1.21,-0.27,-0.93,0.0
-0--0-10--,1.19,-0.28,-0.24,0.0
-0--0-10--,0.82,0.11,0.18,0.0
-0--0-10--,-2.82,0.4,-0.56,0.0
-0--0-10--,-1.65,-0.43,-0.58,0.0
-0--0-10--,0.41,-0.39,-0.2,0.0
-0--0-10--,0.26,0.03,-0.09,0.0
-0--1-10--,2.57,-0.39,0.57,0.0
-0--1-10--,0.53,0.3,0.19,0.0
-0--1-10--,0.91,0.13,0.48,0.0
-0--1-10--,1.71,-0.38,0.46,0.0
-0--1-10--,0.12,-0.05,-0.16,0.0
-0--1-10--,0.35,-0.05,-0.16,0.0
-0--1-10--,0.26,0.13,0.47,0.0
-0--2-10--,0.23,-0.4,0.47,0.0
-0--2-10--,-1.17,0.32,-0.45,0.0
-0--2-10--,-0.51,0.17,-0.2,0.0
-0--2-10--,-1.34,0.6,-0.62,0.0
-0--2-10--,0.06,0.6,0.17,0.0
-0--2-10--,-0.11,-0.4,-0.15,0.0
-0--2-10--,-3.03,0.48,-1.0,0.0
-0--3-10--,-0.59,0.04,-0.26,0.0
-0--0-10--,-0.27,0.0,-0.11,0.0
-0--0-10--,-0.08,0.1,-0.11,0.0
-0--0-10--,-0.14,0.22,-0.03,0.0
-0--0-10--,1.49,-1.09,0.23,0.0
-0--0-10--,1.89,-0.97,0.38,0.0
-0--0-10--,1.26,-0.1,0.15,0.0
-0--0-10--,0.52,0.13,0.16,0.0
-0--1-10--,-0.13,-0.46,-0.03,0.0
-0--1-10--,1.67,-0.1,0.23,0.0
-0--1-10--,0.38,0.07,-0.32,0.0
-0--1-10--,0.14,-0.17,-0.16,0.0
-0--1-10--,-2.28,0.49,-0.27,0.0
-0--1-10--,0.0,-0.25,0.09,0.0
-0--2-10--,0.39,0.0,-0.2,0.0
-0--2-10--,-0.58,-0.08,-0.01,0.0
-0--2-10--,2.13,-0.31,0.38,0.0
-0--2-10--,0.87,0.41,-0.23,0.0
-0--2-10--,1.16,0.44,0.29,0.0
-0--2-10--,-0.06,-0.28,0.64,0.0
-0--2-10--,-0.2,-0.12,0.12,0.0
-0--2-10--,0.08,0.38,0.19,0.0
-0--3-10--,-0.24,0.2,-0.2,0.0
-0--0-10--,2.2,-0.9,0.21,0.0
-0--0-10--,0.14,0.07,-0.12,0.0
-0--0-10--,0.0,-0.1,-0.16,0.0
-0--0-10--,0.15,-0.03,0.12,0.0
-0--0-10--,-0.19,0.26,-0.01,0.0
-0--0-10--,0.47,-0.08,-0.02,0.0
-0--1-10--,-0.81,-0.39,-0.22,0.0
-0--1-10--,-3.22,0.09,-0.33,0.0
-0--1-10--,-0.58,-0.21,-0.13,0.0
-0--1-10--,-0.24,-0.07,-0.05,0.0
-0--1-10--,0.32,0.4,-0.31,0.0
-0--1-10--,1.22,-0.17,-0.06,0.0
-0--1-10--,0.06,0.03,0.04,0.0
-0--1-10--,-1.19,0.3,-0.31,0.0
-0--2-10--,-0.98,0.14,-0.36,0.0
-0--2-10--,-0.21,-0.3,-0.1,0.0
-0--2-10--,-1.28,0.42,0.01,0.0
-0--2-10--,-0.31,0.27,-0.16,0.0
-0--2-10--,0.25,0.04,-0.04,0.0
-0--2-10--,1.29,0.01,0.08,0.0
-0--3-10--,-0.65,0.21,-0.14,0.0
-0--3-10--,-0.28,-0.23,0.07,0.0
-0--0-10--,2.83,-0.7,0.15,0.0
-0--0-10--,0.68,0.06,-0.06,0.0
-0--0-10--,1.21,0.04,0.16,0.0
-0--0-10--,0.38,0.27,0.04,0.0
-0--0-10--,-1.2,0.04,-0.48,0.0
-0--0-10--,0.44,-0.11,-0.16,0.0
-0--0-10--,0.62,-0.31,0.34,0.0
-0--1-10--,0.26,-0.01,-0.14,0.0
-0--1-10--,1.58,0.31,0.16,0.0
-0--1-10--,0.36,0.03,-0.3,0.0
-0--1-10--,-0.05,-0.14,-0.22,0.0
-0--1-10--,-0.17,-0.07,-0.29,0.0
-0--1-10--,0.06,0.41,-0.29,0.0
-0--2-10--,1.26,0.05,0.01,0.0
-0--2-10--,0.3,0.18,-0.02,0.0
-0--2-10--,-0.23,0.17,-0.22,0.0
-0--2-10--,-0.64,0.15,-0.43,0.0
-0--2-10--,1.79,-0.26,0.33,0.0
-0--2-10--,-0.19,0.43,-0.04,0.0
-0--2-10--,0.59,0.15,-0.06,0.0
-0--2-10--,0.04,0.56,-0.02,0.0
-0--3-10--,-0.45,0.09,0.09,0.0
-1--0-10--,0.63,0.11,-0.01,0.0
-1--0-10--,-0.88,-0.05,-0.18,0.0
-1--0-10--,1.91,-0.33,0.32,0.0
-1--0-10--,0.63,-0.14,0.2,0.0
-1--0-10--,-0.02,0.17,0.01,0.0
-1--0-10--,0.46,0.23,-0.09,0.0
-1--1-10--,0.01,0.09,-0.2,0.0
-1--1-10--,-0.06,-0.22,-0.09,0.0
-1--1-10--,1.09,0.04,-0.15,0.0
-1--1-10--,0.33,0.34,-0.24,0.0
-1--1-10--,-0.32,-0.18,-0.68,0.0
-1--1-10--,0.27,-0.06,0.46,0.0
-1--1-10--,-1.53,-0.17,0.25,0.0
-1--2-10--,1.12,-0.18,0.07,0.0
-1--2-10--,0.0,-0.39,-0.2,0.0
-1--2-10--,0.23,0.35,-0.12,0.0
-1--2-10--,0.52,0.29,-0.43,0.0
-1--2-10--,-0.54,0.06,-0.01,0.0
-1--2-10--,-0.78,-0.01,-0.01,0.0
-1--2-10--,0.66,-0.27,0.0,0.0
-1--2-10--,0.2,0.24,-0.07,0.0
-1--0-10--,-0.03,-0.22,-0.23,0.0
-1--0-10--,0.96,0.12,-0.14,0.0
-1--0-10--,0.23,0.02,0.1,0.0
-1--0-10--,2.03,-0.31,0.4,0.0
-1--0-10--,0.06,0.15,0.29,0.0
-1--0-10--,-0.14,0.39,-0.04,0.0
-1--0-10--,-0.68,-0.24,0.03,0.0
-1--1-10--,0.1,0.24,0.2,0.0
-1--1-10--,-0.51,0.04,-0.05,0.0
-1--1-10--,-0.99,-0.17,0.18,0.0
-1--1-10--,-0.04,-0.15,0.03,0.0
-1--1-10--,-1.85,0.2,-0.09,0.0
-1--1-10--,0.25,-0.03,-0.05,0.0
-1--1-10--,1.79,-0.08,0.02,0.0
-1--1-10--,0.12,0.15,-0.11,0.0
-1--2-10--,-0.26,0.66,-0.56,0.0
-1--2-10--,-1.95,0.45,-0.12,0.0
-1--2-10--,0.98,-0.06,-0.24,0.0
-1--2-10--,0.27,0.14,-0.03,0.0
-1--2-10--,-1.02,0.21,-0.26,0.0
-1--2-10--,-0.64,0.4,0.12,0.0
-1--3-10--,-0.77,0.12,-0.18,0.0
-1--0-10--,2.11,-0.7,0.21,0.0
-1--0-10--,1.67,-0.3,0.43,0.0
-1--0-10--,0.9,0.43,0.04,0.0
-1--0-10--,-0.18,0.65,-0.09,0.0
-1--0-10--,0.06,-0.01,0.05,0.0
-1--0-10--,0.16,-0.2,0.39,0.0
-1--0-10--,0.33,0.0,0.42,0.0
-1--1-10--,0.28,0.07,0.06,0.0
-1--1-10--,0.76,0.0,0.19,0.0
-1--1-10--,0.15,0.09,-0.14,0.0
-1--1-10--,-0.9,0.39,-0.3,0.0
-1--1-10--,0.46,0.06,-0.06,0.0
-1--1-10--,-0.19,0.37,-0.21,0.0
-1--2-10--,0.06,-0.14,0.12,0.0
-1--2-10--,0.82,-0.18,0.32,0.0
-1--2-10--,0.23,-0.21,0.39,0.0
-1--2-10--,0.1,0.23,-0.19,0.0
-1--2-10--,-0.03,-0.03,-0.05,0.0
-1--2-10--,-0.05,0.28,0.0,0.0
-1--2-10--,0.02,0.02,0.03,0.0
-1--2-10--,0.72,0.46,-0.02,0.0
-1--3-10--,-0.25,0.46,-0.03,0.0
-1--3-10--,0.15,0.14,0.13,0.0
-0--0-11--,0.68,-0.18,0.52,0.0
-0--0-11--,0.05,-0.42,0.37,0.0
-0--0-11--,-0.3,0.1,0.14,0.0
-0--0-11--,-0.24,-0.05,-0.01,0.0
-0--0-11--,-0.3,0.06,-0.2,0.0
-0--1-11--,-0.21,0.46,-0.21,0.0
